179	2	9	9	1	1	1	1	1	23	0	0	0	0	0	7	1	0	0	1	0	1	1	1	1.2	2.5	2	1.66666666666667	1.5	1
180	6	6	7	1	2	1	1	1	24	0	0	0	0	0	4	1	0	0	0	0	2	1	1.5	2.4	2.5	2.6	3.33333333333333	3	4
181	0	7	3	2	2	2	1	1	27	0	0	0	0	0	5	0	0	0	1	0	1	1	1	1.8	1.5	1	3.66666666666667	4.5	3
182	0	15	10	2	2	1	1	1	23	0	1	0	0	0	3	1	0	0	1	0	1	1	2.5	2.6	2.5	3.2	3.66666666666667	4.5	3
183	4	0	0	2	1	1	1	1	49	0	0	0	0	0	6	0	0	0	1	1	1	1	1	2	1.75	2	5	5	5
184	0	0	0	2	1	1	1	1	47	0	0	0	1	0	4	0	0	1	1	0	1	1	1	2.8	3	3.2	3.66666666666667	3.5	3
185	3	8	7	2	2	1	1	1	35	0	0	0	0	1	5	0	0	0	1	0	2	1.5	2	3	3	3	3	3	3
186	2	8	6	1	1	1	1	1	30	0	0	0	0	0	2	0	0	0	1	0	1	1	2.5	1.6	2	2.4	4	3.5	3
187	12	7	6	1	1	1	1	1	48	1	0	0	0	0	5	0	0	0	1	0	2	1.5	1.5	2.2	2.25	2.8	2.66666666666667	4	3.5
188	0	8	3	1	1	1	1	1	37	0	0	1	0	0	5	0	1	0	0	0	1	1	1	2.4	2.5	3.4	3	2	2
189	0	4	2	1	2	2	1	1	19	0	0	0	0	0	8	1	0	0	1	0	1	1	1	1.6	1.5	1.4	4.66666666666667	5	3
190	0	7	6	2	1	1	1	1	24	0	0	0	1	0	5	0	0	1	1	0	1	2	1	2.4	2.5	2.6	3.66666666666667	4	3.5
191	24	11	0	1	1	1	1	1	36	0	0	0	0	0	4	0	0	0	0	1	1	1.5	2	2.8	1.75	4.4	1.66666666666667	2.5	3
192	9	7	1	2	2	2	1	1	26	0	0	0	0	0	7	0	0	0	1	1	1	1.5	1	1	1.75	1.4	4.66666666666667	4.5	3
193	0	6	3	2	1	1	1	1	23	0	1	0	0	0	7	0	0	0	0	0	1	1	1	2.6	3	2.8	2.66666666666667	3.5	2.5
194	0	0	0	2	1	1	1	1	29	0	0	0	0	1	8	0	0	0	1	0	1	1	1	3	3	2.6	3	3	3
195	0	0	1	2	1	1	1	1	18	0	1	0	1	0	5	1	0	0	0	1	1	1	1	1	1	1	1	1	1
196	0	3	1	1	2	1	1	1	22	0	0	0	0	0	7	0	0	0	1	0	1	1	1	1.6	2.5	3.2	3.66666666666667	4	2.5
197	16	19	20	2	2	1	1	1	22	0	1	0	0	0	3	1	0	0	1	0	1	1	1	4.4	3.5	3.6	5	5	5
198	6	15	15	2	2	1	1	1	25	0	0	0	0	1	4	1	0	0	1	0	2	1.5	1	2.2	2.5	3	3.33333333333333	5	3
199	14	7	1	2	1	2	1	2	27	0	0	0	0	0	7	0	0	0	1	0	1	1	1	1.8	2	1	4.33333333333333	5	5
200	5	6	3	2	2	1	1	1	39	0	0	0	0	0	6	0	1	0	1	0	1	1	1.5	2	1	2.4	4	2	3
201	10	5	0	2	2	1	1	1	20	1	0	0	0	0	5	1	0	0	1	0	1	1	1.5	1.2	1.5	1.8	5	4.5	3
202	0	2	2	2	1	1	1	1	38	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1.5	1.4	3.66666666666667	4	3
203	2	8	9	1	1	1	1	1	34	0	0	0	0	0	4	0	0	0	0	0	1	1	1	2.4	2.75	3.2	3.66666666666667	3.5	4
204	0	0	0	1	2	1	1	1	34	0	1	0	0	0	5	0	1	0	1	0	2	2	2	3	3	3	3	3	3
